ReadId,ThemeId,UserId,IsActual,CreatedUTC,UpdatedUTC
38434563-cc8f-4f83-9b10-750612b5195e,d575dd0b-933c-4483-8d85-706e17cce6af,cd585c75-7e30-4ae3-af0b-be4ba550a318,true,2023-12-11 10:33:32.975623 +00:00,2023-12-11 10:33:32.975624 +00:00
3745e608-c9c0-4b44-a0a1-7c02e6540109,1134e76d-8165-4f00-bd7d-fd7a55a324b9,cd585c75-7e30-4ae3-af0b-be4ba550a318,true,2023-12-11 10:33:36.386433 +00:00,2023-12-11 10:33:36.386433 +00:00
f2f011a9-475c-4f3f-a2ba-b2bef68218d4,c2b934f6-c72e-415b-844f-32ee5ab8d7af,cd585c75-7e30-4ae3-af0b-be4ba550a318,true,2023-12-11 10:33:40.030442 +00:00,2023-12-11 10:33:40.030443 +00:00
0ff5c357-8f7d-456d-93b9-18ca8acae8cc,7755aa19-8b0b-436f-98d0-c0a2c25d34c1,cd585c75-7e30-4ae3-af0b-be4ba550a318,true,2023-12-11 10:33:42.849200 +00:00,2023-12-11 10:33:42.849201 +00:00
8e7efae4-c2b6-4df9-9f7b-5ebc131c6c13,1d5369e1-32e4-46c3-98cc-f3e2addb0e6c,cd585c75-7e30-4ae3-af0b-be4ba550a318,true,2023-12-11 10:33:45.224996 +00:00,2023-12-11 10:33:45.224997 +00:00
79d086b5-1c2c-4a12-a5eb-928f4e51bc8e,b1877d5c-2ea9-4183-88ce-33c18c4213fa,cd585c75-7e30-4ae3-af0b-be4ba550a318,true,2023-12-11 10:33:49.013734 +00:00,2023-12-11 10:33:49.013735 +00:00
e64d15b7-d612-480f-906d-d00d6a25e818,6e449317-414b-4f9c-bf55-31dc978e3bbd,cd585c75-7e30-4ae3-af0b-be4ba550a318,true,2023-12-11 10:33:53.279285 +00:00,2023-12-11 10:33:53.279286 +00:00
142dc65f-8e07-4272-b53a-ff207bcd8cbf,e2d7a6bf-421c-45a9-94f8-992f80bc55f1,cd585c75-7e30-4ae3-af0b-be4ba550a318,true,2023-12-11 10:33:57.498544 +00:00,2023-12-11 10:33:57.498545 +00:00
